Orthogroup	acep_annotation	lhum_annotation
OG0009222	ACEP_00011249-RA	LHUM_13567-RA
OG0009223	ACEP_00011248-RA	LHUM_13571-RA
OG0009224	ACEP_00011250-RA	LHUM_13565-RA
OG0009225	ACEP_00011243-RA	LHUM_16983-RA
OG0009226	ACEP_00011244-RA	LHUM_12277-RA
OG0009227	ACEP_00011238-RA	LHUM_16773-RA
OG0009228	ACEP_00011237-RA	LHUM_12276-RA
OG0009229	ACEP_00016622-RA	LHUM_11393-RA
OG0009230	ACEP_00016623-RA	LHUM_11386-RA
OG0009231	ACEP_00016453-RA	LHUM_20946-RA
OG0009232	ACEP_00016900-RA	LHUM_24779-RA
OG0009233	ACEP_00018224-RA	LHUM_10470-RA
OG0009234	ACEP_00007002-RA	LHUM_20940-RA
OG0009235	ACEP_00007001-RA	LHUM_20938-RA
OG0009236	ACEP_00006996-RA	LHUM_20927-RA
OG0009237	ACEP_00006993-RA	LHUM_20928-RA
OG0009238	ACEP_00006991-RA	LHUM_20930-RA
OG0009239	ACEP_00006995-RA	LHUM_20929-RA
OG0009240	ACEP_00006994-RA	LHUM_20934-RA
OG0009241	ACEP_00006997-RA	LHUM_20936-RA
OG0009242	ACEP_00006989-RA	LHUM_20931-RA
OG0009243	ACEP_00006988-RA	LHUM_20922-RA
OG0009244	ACEP_00006987-RA	LHUM_20915-RA
OG0009245	ACEP_00006986-RA	LHUM_14773-RA
OG0009246	ACEP_00006978-RA	LHUM_14778-RA
OG0009247	ACEP_00006979-RA	LHUM_14779-RA
OG0009248	ACEP_00006980-RA	LHUM_14776-RA
OG0009249	ACEP_00006982-RA	LHUM_14774-RA
OG0009250	ACEP_00006976-RA	LHUM_14770-RA
OG0009251	ACEP_00006970-RA	LHUM_14768-RA
OG0009252	ACEP_00006972-RA	LHUM_14767-RA
OG0009253	ACEP_00006957-RA	LHUM_14758-RA
OG0009254	ACEP_00006962-RA	LHUM_14760-RA
OG0009255	ACEP_00006960-RA	LHUM_14754-RA
OG0009256	ACEP_00006958-RA	LHUM_14759-RA
OG0009257	ACEP_00006959-RA	LHUM_14755-RA
OG0009258	ACEP_00006952-RA	LHUM_14751-RA
OG0009259	ACEP_00017398-RA	LHUM_14753-RA
OG0009260	ACEP_00006949-RA	LHUM_21979-RA
OG0009261	ACEP_00006953-RA	LHUM_14749-RA
OG0009262	ACEP_00006950-RA	LHUM_14747-RA
OG0009263	ACEP_00006954-RA	LHUM_14750-RA
OG0009264	ACEP_00006939-RA	LHUM_21978-RA
OG0009265	ACEP_00006940-RA	LHUM_21968-RA
OG0009266	ACEP_00006935-RA	LHUM_21977-RA
OG0009267	ACEP_00006938-RA	LHUM_21970-RA
OG0009268	ACEP_00006931-RA	LHUM_21971-RA
OG0009269	ACEP_00006924-RA	LHUM_11270-RA
OG0009270	ACEP_00006928-RA	LHUM_11260-RA
OG0009271	ACEP_00006925-RA	LHUM_11264-RA
OG0009272	ACEP_00006919-RA	LHUM_11259-RA
OG0009273	ACEP_00006926-RA	LHUM_11263-RA
OG0009274	ACEP_00006929-RA	LHUM_11267-RA
OG0009275	ACEP_00006927-RA	LHUM_11271-RA
OG0009276	ACEP_00006914-RA	LHUM_11254-RA
OG0009277	ACEP_00006917-RA	LHUM_11255-RA
OG0009278	ACEP_00006907-RA	LHUM_um_wingless-RA
OG0009279	ACEP_00006909-RA	LHUM_11252-RA
OG0009280	ACEP_00006911-RA	LHUM_11253-RA
OG0009281	ACEP_00006904-RA	LHUM_11246-RA
OG0009282	ACEP_00006896-RA	LHUM_11245-RA
OG0009283	ACEP_00006894-RA	LHUM_19879-RA
OG0009284	ACEP_00006897-RA	LHUM_11244-RA
OG0009285	ACEP_00006895-RA	LHUM_19878-RA
OG0009286	ACEP_00006893-RA	LHUM_19880-RA
OG0009287	ACEP_00006891-RA	LHUM_19876-RA
OG0009288	ACEP_00006892-RA	LHUM_19877-RA
OG0009289	ACEP_00006882-RA	LHUM_19858-RA
OG0009290	ACEP_00006884-RA	LHUM_19867-RA
OG0009291	ACEP_00006870-RA	LHUM_19860-RA
OG0009292	ACEP_00006876-RA	LHUM_19864-RA
OG0009293	ACEP_00006873-RA	LHUM_19862-RA
OG0009294	ACEP_00006877-RA	LHUM_19871-RA
OG0009295	ACEP_00006869-RA	LHUM_19868-RA
OG0009296	ACEP_00006868-RA	LHUM_19854-RA
OG0009297	ACEP_00006874-RA	LHUM_19866-RA
OG0009298	ACEP_00006878-RA	LHUM_19859-RA
OG0009299	ACEP_00006866-RA	LHUM_19855-RA
OG0009300	ACEP_00006863-RA	LHUM_19847-RA
OG0009301	ACEP_00006864-RA	LHUM_19846-RA
OG0009302	ACEP_00006865-RA	LHUM_19849-RA
OG0009303	ACEP_00006862-RA	LHUM_19844-RA
OG0009304	ACEP_00006860-RA	LHUM_19838-RA
OG0009305	ACEP_00006856-RA	LHUM_19834-RA
OG0009306	ACEP_00006855-RA	LHUM_19831-RA
OG0009307	ACEP_00006857-RA	LHUM_19835-RA
OG0009308	ACEP_00006859-RA	LHUM_19839-RA
OG0009309	ACEP_00006851-RA	LHUM_19830-RA
OG0009310	ACEP_00006853-RA	LHUM_19832-RA
OG0009311	ACEP_00006854-RA	LHUM_19837-RA
OG0009312	ACEP_00006852-RA	LHUM_19836-RA
OG0009313	ACEP_00006850-RA	LHUM_19827-RA
OG0009314	ACEP_00006846-RA	LHUM_19825-RA
OG0009315	ACEP_00006849-RA	LHUM_19826-RA
OG0009316	ACEP_00006838-RA	LHUM_19818-RA
OG0009317	ACEP_00006835-RA	LHUM_19816-RA
OG0009318	ACEP_00006832-RA	LHUM_10924-RA
OG0009319	ACEP_00006833-RA	LHUM_19815-RA
OG0009320	ACEP_00006828-RA	LHUM_20912-RA
OG0009321	ACEP_00006829-RA	LHUM_20923-RA
OG0009322	ACEP_00006826-RA	LHUM_20913-RA
OG0009323	ACEP_00006830-RA	LHUM_10920-RA
OG0009324	ACEP_00006823-RA	LHUM_20910-RA
OG0009325	ACEP_00006816-RA	LHUM_20900-RA
OG0009326	ACEP_00006815-RA	LHUM_20897-RA
OG0009327	ACEP_00006809-RA	LHUM_20896-RA
OG0009328	ACEP_00006812-RA	LHUM_20895-RA
OG0009329	ACEP_00006817-RA	LHUM_20901-RA
OG0009330	ACEP_00006813-RA	LHUM_20893-RA
OG0009331	ACEP_00006820-RA	LHUM_20899-RA
OG0009332	ACEP_00006821-RA	LHUM_um_eag-RA
OG0009333	ACEP_00006806-RA	LHUM_20889-RA
OG0009334	ACEP_00006805-RA	LHUM_20890-RA
OG0009335	ACEP_00006803-RA	LHUM_20888-RA
OG0009336	ACEP_00006804-RA	LHUM_20891-RA
OG0009337	ACEP_00006802-RA	LHUM_20884-RA
OG0009338	ACEP_00006792-RA	LHUM_20875-RA
OG0009339	ACEP_00006791-RA	LHUM_20878-RA
OG0009340	ACEP_00006793-RA	LHUM_20880-RA
OG0009341	ACEP_00006788-RA	LHUM_20874-RA
OG0009342	ACEP_00006789-RA	LHUM_20873-RA
OG0009343	ACEP_00006800-RA	LHUM_20887-RA
OG0009344	ACEP_00006799-RA	LHUM_20868-RA
OG0009345	ACEP_00006797-RA	LHUM_20881-RA
OG0009346	ACEP_00006781-RA	LHUM_20879-RA
OG0009347	ACEP_00006780-RA	LHUM_20872-RA
OG0009348	ACEP_00006777-RA	LHUM_20865-RA
OG0009349	ACEP_00006786-RA	LHUM_20870-RA
OG0009350	ACEP_00006787-RA	LHUM_20882-RA
OG0009351	ACEP_00006769-RA	LHUM_20852-RA
OG0009352	ACEP_00006773-RA	LHUM_20867-RA
OG0009353	ACEP_00006774-RA	LHUM_20864-RA
OG0009354	ACEP_00006775-RA	LHUM_20863-RA
OG0009355	ACEP_00006765-RA	LHUM_20855-RA
OG0009356	ACEP_00006760-RA	LHUM_15864-RA
OG0009357	ACEP_00006759-RA	LHUM_15855-RA
OG0009358	ACEP_00006761-RA	LHUM_15860-RA
OG0009359	ACEP_00006767-RA	LHUM_20853-RA
OG0009360	ACEP_03384637-RA	LHUM_15872-RA
OG0009361	ACEP_00006757-RA	LHUM_15853-RA
OG0009362	ACEP_00006752-RA	LHUM_15866-RA
OG0009363	ACEP_00006748-RA	LHUM_15852-RA
OG0009364	ACEP_00017417-RA	LHUM_15862-RA
OG0009365	ACEP_00006746-RA	LHUM_15859-RA
OG0009366	ACEP_00006751-RA	LHUM_15854-RA
OG0009367	ACEP_00006754-RA	LHUM_15863-RA
OG0009368	ACEP_00006750-RA	LHUM_15858-RA
OG0009369	ACEP_00006755-RA	LHUM_15857-RA
OG0009370	ACEP_00006738-RA	LHUM_15843-RA
OG0009371	ACEP_00006743-RA	LHUM_15841-RA
OG0009372	ACEP_00006737-RA	LHUM_15848-RA
OG0009373	ACEP_00006736-RA	LHUM_15842-RA
OG0009374	ACEP_00006740-RA	LHUM_15847-RA
OG0009375	ACEP_00006741-RA	LHUM_15849-RA
OG0009376	ACEP_00006745-RA	LHUM_15846-RA
OG0009377	ACEP_00006726-RA	LHUM_13227-RA
OG0009378	ACEP_00006732-RA	LHUM_15829-RA
OG0009379	ACEP_00006727-RA	LHUM_13228-RA
OG0009380	ACEP_00006720-RA	LHUM_13225-RA
OG0009381	ACEP_00006729-RA	LHUM_15835-RA
OG0009382	ACEP_00006721-RA	LHUM_13222-RA
OG0009383	ACEP_00006724-RA	LHUM_13226-RA
OG0009384	ACEP_00006730-RA	LHUM_15826-RA
OG0009385	ACEP_00006735-RA	LHUM_15850-RA
OG0009386	ACEP_00006734-RA	LHUM_15845-RA
OG0009387	ACEP_00006712-RA	LHUM_19499-RA
OG0009388	ACEP_00006709-RA	LHUM_19517-RA
OG0009389	ACEP_00006710-RA	LHUM_19524-RA
OG0009390	ACEP_00006707-RA	LHUM_19500-RA
OG0009391	ACEP_00006708-RA	LHUM_19529-RA
OG0009392	ACEP_00006714-RA	LHUM_20914-RA
OG0009393	ACEP_00006716-RA	LHUM_20918-RA
OG0009394	ACEP_00006718-RA	LHUM_20919-RA
OG0009395	ACEP_00006719-RA	LHUM_13208-RA
OG0009396	ACEP_00006717-RA	LHUM_20925-RA
OG0009397	ACEP_00006703-RA	LHUM_20642-RA
OG0009398	ACEP_00006700-RA	LHUM_19227-RA
OG0009399	ACEP_00006699-RA	LHUM_19230-RA
OG0009400	ACEP_00006698-RA	LHUM_19014-RA
OG0009401	ACEP_00006701-RA	LHUM_19233-RA
OG0009402	ACEP_00006694-RA	LHUM_19019-RA
OG0009403	ACEP_00006692-RA	LHUM_19018-RA
OG0009404	ACEP_00006693-RA	LHUM_19013-RA
OG0009405	ACEP_00006695-RA	LHUM_19016-RA
OG0009406	ACEP_00006682-RA	LHUM_21963-RA
OG0009407	ACEP_00006677-RA	LHUM_21956-RA
OG0009408	ACEP_00006679-RA	LHUM_21927-RA
OG0009409	ACEP_00006673-RA	LHUM_21962-RA
OG0009410	ACEP_00016380-RA	LHUM_11632-RA
OG0009411	ACEP_00016381-RA	LHUM_11629-RA
OG0009412	ACEP_00015091-RA	LHUM_18233-RA
OG0009413	ACEP_00015088-RA	LHUM_18234-RA
OG0009414	ACEP_00015089-RA	LHUM_18237-RA
OG0009415	ACEP_00015087-RA	LHUM_18229-RA
OG0009416	ACEP_00015084-RA	LHUM_18164-RA
OG0009417	ACEP_00015069-RA	LHUM_17729-RA
OG0009418	ACEP_00015071-RA	LHUM_17725-RA
OG0009419	ACEP_00015078-RA	CG_02184482
OG0009420	ACEP_00015083-RA	LHUM_18165-RA
OG0009421	ACEP_00015070-RA	LHUM_17730-RA
OG0009422	ACEP_00015075-RA	LHUM_18185-RA
OG0009423	ACEP_00015081-RA	LHUM_18157-RA
OG0009424	ACEP_00015074-RA	LHUM_17732-RA
OG0009425	ACEP_00015077-RA	LHUM_18169-RA
OG0009426	ACEP_00015086-RA	LHUM_18235-RA
OG0009427	ACEP_00015085-RA	LHUM_18154-RA
OG0009428	ACEP_00015064-RA	LHUM_23111-RA
OG0009429	ACEP_00015062-RA	LHUM_18054-RA
OG0009430	ACEP_00015059-RA	LHUM_18996-RA
OG0009431	ACEP_00015061-RA	LHUM_18055-RA
OG0009432	ACEP_00015056-RA	LHUM_18995-RA
OG0009433	ACEP_00015058-RA	LHUM_18987-RA
OG0009434	ACEP_00015047-RA	LHUM_23130-RA
OG0009435	ACEP_00015049-RA	LHUM_18052-RA
OG0009436	ACEP_00015050-RA	LHUM_18982-RA
OG0009437	ACEP_00015051-RA	LHUM_18974-RA
OG0009438	ACEP_00015041-RA	LHUM_23136-RA
OG0009439	ACEP_00015043-RA	LHUM_23131-RA
OG0009440	ACEP_00015034-RA	LHUM_23112-RA
OG0009441	ACEP_00015036-RA	LHUM_16663-RA
OG0009442	ACEP_00015039-RA	LHUM_23135-RA
OG0009443	ACEP_00015032-RA	LHUM_23117-RA
OG0009444	ACEP_00015037-RA	LHUM_16667-RA
OG0009445	ACEP_00015038-RA	LHUM_16671-RA
OG0009446	ACEP_00015040-RA	LHUM_23134-RA
OG0009447	ACEP_00015029-RA	LHUM_23114-RA
OG0009448	ACEP_00015027-RA	LHUM_20404-RA
OG0009449	ACEP_00015026-RA	LHUM_25188-RA
OG0009450	ACEP_00015028-RA	LHUM_20403-RA
OG0009451	ACEP_00015030-RA	LHUM_23119-RA
OG0009452	ACEP_00015033-RA	LHUM_23113-RA
OG0009453	ACEP_00016523-RA	LHUM_um_delta-RA
OG0009454	ACEP_00016503-RA	LHUM_23616-RA
OG0009455	ACEP_00004975-RA	LHUM_19625-RA
OG0009456	ACEP_00004965-RA	LHUM_23449-RA
OG0009457	ACEP_00004964-RA	LHUM_13438-RA
OG0009458	ACEP_00004947-RA	LHUM_13421-RA
OG0009459	ACEP_00004950-RA	LHUM_12386-RA
OG0009460	ACEP_00004951-RA	LHUM_13414-RA
OG0009461	ACEP_00004944-RA	LHUM_13415-RA
OG0009462	ACEP_00004940-RA	LHUM_18268-RA
OG0009463	ACEP_00004931-RA	LHUM_24847-RA
OG0009464	ACEP_00004930-RA	LHUM_24854-RA
OG0009465	ACEP_04572864-RA	LHUM_24861-RA
OG0009466	ACEP_00004925-RA	LHUM_24868-RA
OG0009467	ACEP_00004924-RA	LHUM_24866-RA
OG0009468	ACEP_00004922-RA	LHUM_24860-RA
OG0009469	ACEP_00004926-RA	LHUM_24862-RA
OG0009470	ACEP_00004919-RA	LHUM_24867-RA
OG0009471	ACEP_00004916-RA	LHUM_24857-RA
OG0009472	ACEP_00004914-RA	LHUM_24865-RA
OG0009473	ACEP_00004909-RA	LHUM_24871-RA
OG0009474	ACEP_00004920-RA	LHUM_24859-RA
OG0009475	ACEP_00004915-RA	LHUM_24856-RA
OG0009476	ACEP_00004921-RA	LHUM_24858-RA
OG0009477	ACEP_00004905-RA	LHUM_24883-RA
OG0009478	ACEP_00004903-RA	LHUM_24880-RA
OG0009479	ACEP_00004907-RA	LHUM_24875-RA
OG0009480	ACEP_00004908-RA	LHUM_24874-RA
OG0009482	ACEP_00004892-RA	LHUM_12384-RA
OG0009483	ACEP_00004896-RA	LHUM_12390-RA
OG0009484	ACEP_00004890-RA	LHUM_12389-RA
OG0009485	ACEP_00004880-RA	LHUM_12371-RA
OG0009486	ACEP_00004881-RA	LHUM_12374-RA
OG0009487	ACEP_00004875-RA	LHUM_12375-RA
OG0009488	ACEP_00004873-RA	LHUM_12356-RA
OG0009489	ACEP_00004866-RA	LHUM_16948-RA
OG0009490	ACEP_00004867-RA	LHUM_16956-RA
OG0009491	ACEP_00004870-RA	LHUM_12358-RA
OG0009492	ACEP_00004864-RA	LHUM_11403-RA
OG0009493	ACEP_04566708-RA	LHUM_um_TepIII-RA
OG0009494	ACEP_00004859-RA	LHUM_11400-RA
OG0009495	ACEP_00004860-RA	LHUM_11409-RA
OG0009496	ACEP_00004856-RA	LHUM_10944-RA
OG0009497	ACEP_00004851-RA	LHUM_23438-RA
OG0009498	ACEP_00004850-RA	LHUM_10953-RA
OG0009499	ACEP_00004858-RA	LHUM_10951-RA
OG0009500	ACEP_00004852-RA	LHUM_10950-RA
OG0009501	ACEP_00004862-RA	LHUM_11404-RA
OG0009502	ACEP_00004849-RA	LHUM_10949-RA
OG0009503	ACEP_00004842-RA	LHUM_10954-RA
OG0009504	ACEP_00004843-RA	LHUM_10945-RA
OG0009505	ACEP_00004841-RA	LHUM_10956-RA
OG0009506	ACEP_00004844-RA	LHUM_10952-RA
OG0009507	ACEP_00004840-RA	LHUM_10958-RA
OG0009508	ACEP_00004831-RA	LHUM_10963-RA
OG0009509	ACEP_00004830-RA	LHUM_23388-RA
OG0009510	ACEP_00004832-RA	LHUM_10959-RA
OG0009511	ACEP_00004834-RA	LHUM_10968-RA
OG0009512	ACEP_00004835-RA	LHUM_10955-RA
OG0009513	ACEP_00004821-RA	LHUM_23400-RA
OG0009514	ACEP_00004823-RA	LHUM_23392-RA
OG0009515	ACEP_00004819-RA	LHUM_23336-RA
OG0009516	ACEP_00004825-RA	LHUM_23403-RA
OG0009517	ACEP_00004826-RA	LHUM_23395-RA
OG0009518	ACEP_00004824-RA	LHUM_23399-RA
OG0009519	ACEP_00004818-RA	LHUM_23335-RA
OG0009520	ACEP_00004813-RA	LHUM_23324-RA
OG0009521	ACEP_00004802-RA	LHUM_23325-RA
OG0009522	ACEP_00004799-RA	LHUM_23321-RA
OG0009523	ACEP_00004805-RA	LHUM_23323-RA
OG0009524	ACEP_00004797-RA	LHUM_23316-RA
OG0009525	ACEP_00004795-RA	LHUM_23312-RA
OG0009526	ACEP_00004785-RA	LHUM_um_GNBP1-1-RA
OG0009527	ACEP_00004786-RA	LHUM_19630-RA
OG0009528	ACEP_00004788-RA	LHUM_19628-RA
OG0009529	ACEP_00004784-RA	LHUM_19634-RA
OG0009530	ACEP_00004782-RA	LHUM_19632-RA
OG0009531	ACEP_00004777-RA	LHUM_19639-RA
OG0009532	ACEP_00004772-RA	LHUM_19395-RA
OG0009533	ACEP_00004773-RA	LHUM_19637-RA
OG0009534	ACEP_00004769-RA	LHUM_19393-RA
OG0009535	ACEP_00004770-RA	LHUM_19391-RA
OG0009536	ACEP_00017482-RA	LHUM_25788-RA
OG0009537	ACEP_00004766-RA	LHUM_19397-RA
OG0009538	ACEP_00004762-RA	LHUM_24770-RA
OG0009539	ACEP_00004763-RA	LHUM_24780-RA
OG0009540	ACEP_00004757-RA	LHUM_19626-RA
OG0009541	ACEP_00004759-RA	LHUM_19621-RA
OG0009542	ACEP_00004761-RA	LHUM_24784-RA
OG0009543	ACEP_00004765-RA	LHUM_19394-RA
OG0009544	ACEP_00004753-RA	LHUM_23307-RA
OG0009545	ACEP_00004745-RA	LHUM_23304-RA
OG0009546	ACEP_00004742-RA	LHUM_23302-RA
OG0009547	ACEP_00017484-RA	LHUM_26036-RA
OG0009548	ACEP_00004741-RA	LHUM_23301-RA
OG0009549	ACEP_00004734-RA	LHUM_23293-RA
OG0009550	ACEP_00004735-RA	LHUM_23295-RA
OG0009551	ACEP_00004730-RA	LHUM_23296-RA
OG0009552	ACEP_00004731-RA	LHUM_23294-RA
OG0009553	ACEP_00004728-RA	LHUM_23297-RA
OG0009554	ACEP_00004721-RA	LHUM_23290-RA
OG0009555	ACEP_00004723-RA	LHUM_23289-RA
OG0009556	ACEP_00004722-RA	LHUM_23287-RA
OG0009557	ACEP_00004720-RA	LHUM_23285-RA
OG0009558	ACEP_00004725-RA	LHUM_23288-RA
OG0009559	ACEP_00004717-RA	LHUM_23284-RA
OG0009560	ACEP_00004710-RA	LHUM_23280-RA
OG0009561	ACEP_00004712-RA	LHUM_23281-RA
OG0009562	ACEP_00004709-RA	LHUM_23278-RA
OG0009563	ACEP_00004705-RA	LHUM_23267-RA
OG0009564	ACEP_00004696-RA	LHUM_23262-RA
OG0009565	ACEP_00004701-RA	LHUM_23271-RA
OG0009566	ACEP_00004697-RA	LHUM_26030-RA
OG0009567	ACEP_00004695-RA	LHUM_23256-RA
OG0009568	ACEP_00004698-RA	LHUM_23260-RA
OG0009569	ACEP_00004693-RA	LHUM_23259-RA
OG0009570	ACEP_00004703-RA	LHUM_23273-RA
OG0009571	ACEP_00004681-RA	LHUM_16947-RA
OG0009572	ACEP_00004675-RA	LHUM_20524-RA
OG0009573	ACEP_00004677-RA	LHUM_23407-RA
OG0009574	ACEP_00004682-RA	LHUM_12313-RA
OG0009575	ACEP_00004679-RA	LHUM_16953-RA
OG0009576	ACEP_00004683-RA	LHUM_12312-RA
OG0009577	ACEP_00004684-RA	LHUM_23258-RA
OG0009578	ACEP_00004674-RA	LHUM_20530-RA
OG0009579	ACEP_00004686-RA	LHUM_23270-RA
OG0009580	ACEP_00004673-RA	LHUM_20529-RA
OG0009581	ACEP_00004690-RA	LHUM_23263-RA
OG0009582	ACEP_00004689-RA	LHUM_23275-RA
OG0009583	ACEP_00004691-RA	LHUM_23268-RA
OG0009584	ACEP_00004669-RA	LHUM_16945-RA
OG0009585	ACEP_00004659-RA	LHUM_16955-RA
OG0009586	ACEP_00004660-RA	LHUM_16946-RA
OG0009587	ACEP_00004657-RA	LHUM_24829-RA
OG0009588	ACEP_00004652-RA	LHUM_24832-RA
OG0009589	ACEP_00004654-RA	LHUM_24834-RA
OG0009590	ACEP_00004648-RA	LHUM_24833-RA
OG0009591	ACEP_00004647-RA	LHUM_24831-RA
OG0009592	ACEP_00004651-RA	LHUM_24836-RA
OG0009593	ACEP_00004643-RA	LHUM_24841-RA
OG0009594	ACEP_00004644-RA	LHUM_24840-RA
OG0009595	ACEP_00004646-RA	LHUM_24835-RA
OG0009596	ACEP_00004640-RA	LHUM_24842-RA
OG0009597	ACEP_00004642-RA	LHUM_24839-RA
OG0009598	ACEP_00013010-RA	LHUM_15162-RA
OG0009599	ACEP_00013009-RA	LHUM_15156-RA
OG0009600	ACEP_00013003-RA	LHUM_15161-RA
OG0009601	ACEP_00013005-RA	LHUM_15155-RA
OG0009602	ACEP_00013007-RA	LHUM_15157-RA
OG0009603	ACEP_00012999-RA	LHUM_15149-RA
OG0009604	ACEP_00012997-RA	LHUM_15152-RA
OG0009605	ACEP_00012998-RA	LHUM_15148-RA
OG0009606	ACEP_00013000-RA	LHUM_15145-RA
OG0009607	ACEP_00012990-RA	LHUM_15146-RA
OG0009608	ACEP_00012986-RA	LHUM_15147-RA
OG0009609	ACEP_00012987-RA	LHUM_15154-RA
OG0009610	ACEP_00012984-RA	LHUM_15136-RA
OG0009611	ACEP_00012975-RA	LHUM_15054-RA, LHUM_15029-RA
OG0009612	ACEP_00012971-RA	LHUM_15040-RA
OG0009613	ACEP_00012972-RA	LHUM_20988-RA
OG0009614	ACEP_00012973-RA	LHUM_15050-RA
OG0009615	ACEP_00012974-RA	LHUM_15052-RA
OG0009616	ACEP_00012977-RA	LHUM_15139-RA
OG0009617	ACEP_00012976-RA	LHUM_15135-RA
OG0009618	ACEP_00012963-RA	LHUM_15045-RA
OG0009619	ACEP_00012966-RA	LHUM_15039-RA
OG0009620	ACEP_00012964-RA	LHUM_15044-RA
OG0009621	ACEP_00012967-RA	LHUM_15047-RA
OG0009622	ACEP_00012962-RA	LHUM_15046-RA
OG0009623	ACEP_00012968-RA	LHUM_25418-RA
OG0009624	ACEP_00012969-RA	LHUM_15034-RA
OG0009625	ACEP_00012955-RA	LHUM_14904-RA
OG0009626	ACEP_00012950-RA	LHUM_15038-RA
OG0009627	ACEP_00012953-RA	LHUM_15037-RA
OG0009628	ACEP_00012954-RA	LHUM_15035-RA
OG0009629	ACEP_00012944-RA	LHUM_15028-RA
OG0009630	ACEP_00012943-RA	LHUM_15032-RA
OG0009631	ACEP_00012939-RA	LHUM_15023-RA
OG0009632	ACEP_00012940-RA	LHUM_15026-RA
OG0009633	ACEP_00012935-RA	LHUM_15022-RA
OG0009634	ACEP_00012941-RA	LHUM_15018-RA
OG0009635	ACEP_00012942-RA	LHUM_15025-RA
OG0009636	ACEP_00012938-RA	LHUM_15020-RA
OG0009637	ACEP_00012928-RA	LHUM_12435-RA
OG0009638	ACEP_00012931-RA	LHUM_15737-RA
OG0009639	ACEP_00012930-RA	LHUM_15738-RA
OG0009640	ACEP_00012929-RA	LHUM_15747-RA
OG0009641	ACEP_00012926-RA	LHUM_12434-RA
OG0009642	ACEP_00012934-RA	LHUM_15019-RA
OG0009643	ACEP_00012924-RA	LHUM_11519-RA
OG0009644	ACEP_00012920-RA	LHUM_11523-RA
OG0009645	ACEP_00012919-RA	LHUM_11520-RA
OG0009646	ACEP_00012918-RA	LHUM_11524-RA
OG0009647	ACEP_00012914-RA	LHUM_11883-RA
OG0009648	ACEP_00012912-RA	LHUM_11880-RA
OG0009649	ACEP_00012916-RA	LHUM_11882-RA
OG0009650	ACEP_00012910-RA	LHUM_10455-RA
OG0009651	ACEP_00012901-RA	LHUM_12588-RA
OG0009652	ACEP_00012902-RA	LHUM_12578-RA
OG0009653	ACEP_00012903-RA	LHUM_10444-RA
OG0009654	ACEP_00012905-RA	LHUM_10446-RA
OG0009655	ACEP_00012906-RA	LHUM_10445-RA
OG0009656	ACEP_00012890-RA	LHUM_23853-RA
OG0009657	ACEP_00012891-RA	LHUM_23852-RA
OG0009658	ACEP_00012894-RA	LHUM_12582-RA
OG0009659	ACEP_00012893-RA	LHUM_12580-RA
OG0009660	ACEP_00012896-RA	LHUM_12589-RA
OG0009661	ACEP_00012886-RA	LHUM_23857-RA
OG0009662	ACEP_00012884-RA	LHUM_23858-RA
OG0009663	ACEP_00012887-RA	LHUM_23859-RA
OG0009664	ACEP_00012883-RA	LHUM_23864-RA
OG0009665	ACEP_00012877-RA	LHUM_23862-RA
OG0009666	ACEP_00012876-RA	LHUM_23868-RA
OG0009667	ACEP_00012875-RA	LHUM_23863-RA
OG0009668	ACEP_00012874-RA	LHUM_23865-RA
OG0009669	ACEP_00012879-RA	LHUM_23866-RA
OG0009670	ACEP_00012880-RA	LHUM_23861-RA
OG0009671	ACEP_00016080-RA	LHUM_20520-RA
OG0009672	ACEP_00016076-RA	LHUM_24975-RA
OG0009673	ACEP_00010704-RA	LHUM_21034-RA
OG0009674	ACEP_00010706-RA	LHUM_21036-RA
OG0009675	ACEP_00010700-RA	LHUM_13112-RA
OG0009676	ACEP_00010698-RA	LHUM_13115-RA
OG0009677	ACEP_00010703-RA	LHUM_12957-RA
OG0009678	ACEP_00010695-RA	LHUM_13120-RA
OG0009679	ACEP_00010694-RA	LHUM_13119-RA
OG0009680	ACEP_00010697-RA	LHUM_13113-RA
OG0009681	ACEP_00010696-RA	LHUM_13114-RA
OG0009682	ACEP_00010689-RA	LHUM_13122-RA
OG0009683	ACEP_00010691-RA	LHUM_13121-RA
OG0009684	ACEP_00010688-RA	LHUM_13125-RA
OG0009685	ACEP_00010687-RA	LHUM_13124-RA
OG0009686	ACEP_00010681-RA	LHUM_13131-RA
OG0009687	ACEP_00010683-RA	LHUM_13134-RA
OG0009688	ACEP_00010684-RA	LHUM_13129-RA
OG0009689	ACEP_00010682-RA	LHUM_13132-RA
OG0009690	ACEP_00010678-RA	LHUM_13130-RA
OG0009691	ACEP_00010672-RA	LHUM_13128-RA
OG0009692	ACEP_00010671-RA	LHUM_13135-RA
OG0009693	ACEP_00010675-RA	LHUM_13133-RA
OG0009694	ACEP_00010670-RA	LHUM_13136-RA
OG0009695	ACEP_00010665-RA	LHUM_13139-RA
OG0009696	ACEP_00010663-RA	LHUM_13140-RA
OG0009697	ACEP_00010661-RA	LHUM_13009-RA
OG0009698	ACEP_00010662-RA	LHUM_13007-RA
OG0009699	ACEP_00010650-RA	LHUM_13154-RA
OG0009700	ACEP_00010653-RA	LHUM_13156-RA
OG0009701	ACEP_00010657-RA	LHUM_13155-RA
OG0009702	ACEP_00010648-RA	LHUM_13161-RA
OG0009703	ACEP_00010654-RA	LHUM_13158-RA
